Fiscal Date,Item Code,Product,UPC,Bill Units,Scan Units,Est. Units On Hand,Est. Sell Thru % (Units),Bill $,Sales
2/2/2020,89879,TEMPTATIONS BLISSFUL CATNIP FL,2310000099, 0 , 1 ,(1),N/A,$0 ,$2 
2/2/2020,191244,PEDIGREE GROUND W/BF/CHSD,2310001017, 0 , 2 ,(2),N/A,$0 ,$2 
2/2/2020,12936,PEDIGREE GROUND W/BF/BCN/CHS,2310001018, 0 , 2 ,(2),N/A,$0 ,$3 
2/2/2020,195608,PEDIGREE GROUND W/TURKEY/BACON,2310001108, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,42614,CESAR W/BEEF,2310001401, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,742908,CESAR W/CHICKEN & VEAL,2310001411, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,210095,PEDIGREE CHOICE CUTS W/BEEF,2310001527, 0 , 10 ,(10),N/A,$0 ,$8 
2/2/2020,13791,CESAR FILET MIGNON FLAVOR,2310001779, 0 , 2 ,(2),N/A,$0 ,$2 
2/2/2020,15370,CESAR PORTERHOUSE STEAK FLAVOR,2310002451, 24 , 2 , 22 ,8%,$19 ,$2 
2/2/2020,54920,CESAR GRILLED CHICKEN FLAVOR,2310002452, 0 , 4 ,(4),N/A,$0 ,$3 
2/2/2020,601919,PDGR CHPD CK/BF & BF/BC 12CT,2310003320, 1 , 0 , 1 ,0%,$10 ,$0 
2/2/2020,36126,PEDIGREE BEEF VARIETY 12PK CAN,2310003321, 0 , 2 ,(2),N/A,$0 ,$19 
2/2/2020,11649,CESAR TOP SIRLOIN FLAVOR,2310005672, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,72444,TEMPTATIONS HAIRBLL CONTRL CHK,2310008541, 12 , 1 , 11 ,8%,$18 ,$2 
2/2/2020,312799,PEDIGREE DENTASTIX MIN MED BOX,2310010224, 0 , 1 ,(1),N/A,$0 ,$7 
2/2/2020,170379,CESAR 4 FLVR VARIETY CUBE,2310010257, 1 , 0 , 1 ,0%,$18 ,$0 
2/2/2020,171102,CESAR SAVRY DELGHTS FM BCN&PT,2310010266, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,115743,PEDIGREE LARGE BREED,2310010281, 0 , 3 ,(3),N/A,$0 ,$41 
2/2/2020,312806,PEDIGREE DENTASTIX FRESH LARGE,2310010312, 0 , 1 ,(1),N/A,$0 ,$10 
2/2/2020,231384,CESAR SOFTIES FILET MIGNON FLA,2310010327, 0 , 2 ,(2),N/A,$0 ,$7 
2/2/2020,157162,PEDIGREE ADLT CMPLT RSTD CKHN,2310010339, 0 , 2 ,(2),N/A,$0 ,$27 
2/2/2020,113654,PEDIGREE SMALL BREED NUTRITION,2310010364, 0 , 1 ,(1),N/A,$0 ,$5 
2/2/2020,97913,TEMPTATIONS MIX UPS BACKYARD,2310010397, 10 , 1 , 9 ,10%,$31 ,$3 
2/2/2020,170237,CESAR SD ANGUS BEEF SINGLE,2310010515, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,325574,TEMPTATIONS TEMPTING TUNA FLAV,2310010517, 0 , 1 ,(1),N/A,$0 ,$3 
2/2/2020,97911,TEMPTATIONS MIX UPS CATNIP FEV,2310010648, 0 , 2 ,(2),N/A,$0 ,$6 
2/2/2020,275050,PEDIGREE ADULT COMPLETE,2310010736, 1 , 0 , 1 ,0%,$23 ,$0 
2/2/2020,97894,TEMPTATIONS MIX UPS BACKYARD,2310010926, 0 , 1 ,(1),N/A,$0 ,$8 
2/2/2020,165963,SHEBA PERF PORT SINGLE SEAFOOD,2310011019, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,166199,SHEBA PERF PORT SINGLE SALMON,2310011021, 24 , 0 , 24 ,0%,$15 ,$0 
2/2/2020,166153,SHEBA PERF PORT SINGL CKN-LIVR,2310011022, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,166145,SHEBA PERF PORT SINGL CKN&TUNA,2310011023, 0 , 3 ,(3),N/A,$0 ,$2 
2/2/2020,166219,SHEBA PERF PORT SINGL WTFH&TUN,2310011024, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,12386,SHEBA PP MK CHICKEN TURKEY,2310011027, 0 , 1 ,(1),N/A,$0 ,$8 
2/2/2020,370191,SHEBA PP 12CT PATE SEAFO MULI,2310011028, 0 , 2 ,(2),N/A,$0 ,$17 
2/2/2020,65617,PED SMALL BREED STK & VEG,2310011035, 1 , 2 ,(1),200%,$14 ,$27 
2/2/2020,325582,TEMPTATIONS CREAMY DAIRY FLAV,2310011080, 0 , 1 ,(1),N/A,$0 ,$8 
2/2/2020,331933,TEMPTATIONS MIX UPS CATNIP FEV,2310011081, 0 , 1 ,(1),N/A,$0 ,$8 
2/2/2020,111951,SHEBA PP TUNA CUTS,2310011415, 0 , 4 ,(4),N/A,$0 ,$3 
2/2/2020,336525,SHEBA PP ROASTED CHICKEN,2310011416, 0 , 3 ,(3),N/A,$0 ,$2 
2/2/2020,111804,SHEBA PP TURKEY CUTS,2310011417, 0 , 12 ,(12),N/A,$0 ,$8 
2/2/2020,336538,SHEBA PP GOURMET SALMON,2310011418, 0 , 7 ,(7),N/A,$0 ,$4 
2/2/2020,112110,SHEBA PP WHITEFISH & TUNA CUTS,2310011420, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,336498,SHEBA PRFT PORTIONS MULTI,2310011516, 0 , 1 ,(1),N/A,$0 ,$8 
2/2/2020,323168,SHEBA MEATY STICKS CHICKEN,2310011781, 0 , 1 ,(1),N/A,$0 ,$2 
2/2/2020,323166,SHEBA MEATY STICKS SALMON,2310011782, 0 , 3 ,(3),N/A,$0 ,$5 
2/2/2020,111752,SHEBA PP SALMON & SHRIMP CUTS,2310011831, 0 , 10 ,(10),N/A,$0 ,$6 
2/2/2020,832494,SHEBA PP TUNA SHRIMP CUTS,2310011832, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,111661,SHEBA PP CHKN TRKY CUTS,2310011833, 2 , 0 , 2 ,0%,$17 ,$0 
2/2/2020,111636,SHEBA PP CHKN TUNA,2310011834, 0 , 1 ,(1),N/A,$0 ,$8 
2/2/2020,355117,PEDIGREE POUCH VP CHK BF CASS,2310011837, 0 , 1 ,(1),N/A,$0 ,$9 
2/2/2020,354794,PED PCH FILET MGN GRVY,2310011900, 16 , 0 , 16 ,0%,$9 ,$0 
2/2/2020,579505,CESAR GLZD HAM FLVR DCD POTATO,2310011998, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,111294,CESAR LE BRAISED RIB FLAVOR,2310011999, 0 , 2 ,(2),N/A,$0 ,$2 
2/2/2020,524344,CRAVE PP REAL CHICKEN,2310012301, 0 , 3 ,(3),N/A,$0 ,$3 
2/2/2020,794265,CRAVE PP REAL SALMON,2310012302, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,170232,CESAR GFIS PRIME RIB SINGLE,2310023529, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,48794,CESAR NW YK STRIP/FLT MGN 12PK,2310023537, 0 , 1 ,(1),N/A,$0 ,$9 
2/2/2020,312792,PEDIGREE DENTASTIX MINI SM BOX,2310027789, 0 , 1 ,(1),N/A,$0 ,$3 
2/2/2020,55791,CESAR SUNRISE STEAK & EGG FLVR,2310033581, 0 , 2 ,(2),N/A,$0 ,$2 
2/2/2020,54941,CESAR FIL MIG/PORHSE VAR 12 PK,2310070295, 2 , 0 , 2 ,0%,$19 ,$0 
2/2/2020,297746,PETMATE JUMBO CAT LITER SCOOP,2969529112, 0 , 2 ,(2),N/A,$0 ,$3 
2/2/2020,738462,NUDGES GRILLERS W/STEAK 16OZ,3140006303, 0 , 1 ,(1),N/A,$0 ,$12 
2/2/2020,448302,NUDGES HOME STYLE 10OZ,3140006941, 0 , 1 ,(1),N/A,$0 ,$7 
2/2/2020,365773,HARTZ DELCTBLES STW SR CHK&TNA,3270011055, 12 , 0 , 12 ,0%,$11 ,$0 
2/2/2020,320360,DELECTABLES BISQUE TUNA & CHK,3270011056, 12 , 0 , 12 ,0%,$11 ,$0 
2/2/2020,262608,ARM & HAM CLUMP & SEAL MC LTR,3320002204, 0 , 1 ,(1),N/A,$0 ,$11 
2/2/2020,63531,A&H MULTI-CAT CLUMPING LITTER,3320002206, 0 , 1 ,(1),N/A,$0 ,$8 
2/2/2020,57545,A&H MULTICAT UNSCNTD CAT LTR,3320002207, 0 , 3 ,(3),N/A,$0 ,$26 
2/2/2020,262587,ARM & HAM CLUMP & SEAL MC LTR,3320002292, 3 , 0 , 3 ,0%,$45 ,$0 
2/2/2020,263994,A&H DOUBLE DUTY CAT LITTER,3320002297, 0 , 1 ,(1),N/A,$0 ,$11 
2/2/2020,241280,A&H DOUBLE DUTY CAT LITTER,3320002408, 1 , 0 , 1 ,0%,$15 ,$0 
2/2/2020,683730,ARM & HAMMER LITTER DEODORIZER,3320015020, 0 , 3 ,(3),N/A,$0 ,$7 
2/2/2020,23929,AH CLMP SEAL LT WGT MULTI CAT,3320094187, 0 , 1 ,(1),N/A,$0 ,$12 
2/2/2020,353151,A&H SLIDE CLMPNG LTTR MULTI,3320097354, 3 , 1 , 2 ,33%,$28 ,$9 
2/2/2020,353152,A&H SLIDE CLMPNG LTTR MULTI,3320097357, 2 , 2 , 0 ,100%,$24 ,$24 
2/2/2020,353153,A&H SLIDE CLMPNG LTTR MULTI,3320097360, 1 , 2 ,(1),200%,$17 ,$34 
2/2/2020,171613,BEGGIN STRIPS BACON,3810001617, 4 , 0 , 4 ,0%,$38 ,$0 
2/2/2020,313949,BEGGIN LITTLES BCN AND CHEESE,3810017120, 0 , 1 ,(1),N/A,$0 ,$3 
2/2/2020,145987,BUSY TWISTD SMALL MEDIUM,3810017397, 4 , 1 , 3 ,25%,$28 ,$7 
2/2/2020,949620,BB BEGGIN TWIST TINY 10PK,3810017647, 0 , 1 ,(1),N/A,$0 ,$3 
2/2/2020,266270,MOIST & MEATY BURGR W/CHZ 36CT,3810033048, 1 , 1 , 0 ,100%,$14 ,$14 
2/2/2020,37023,BEGGIN STRIPS BACON,3810049621, 0 , 3 ,(3),N/A,$0 ,$9 
2/2/2020,278133,HEB TEXAS SPORTING DOG FORMULA,4122000786, 2 , 0 , 2 ,0%,$20 ,$0 
2/2/2020,596619,HCF DOG CAN CHOPPED BEEF,4122000862, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,334695,HR DRY CAT GF CHICKEN&CHIC PEA,4122001224, 0 , 1 ,(1),N/A,$0 ,$2 
2/2/2020,334655,HR DRY CAT GRAIN FREE KITTEN,4122001225, 0 , 1 ,(1),N/A,$0 ,$2 
2/2/2020,307617,HCF CAT POUCH SEAFD VARIETY PK,4122002013, 2 , 0 , 2 ,0%,$9 ,$0 
2/2/2020,311737,HEB TEXAS PETS MINI BURGER,4122004115, 0 , 1 ,(1),N/A,$0 ,$7 
2/2/2020,313128,HEB CHICKEN JERKY TREATS 24OZ,4122004300, 0 , 7 ,(7),N/A,$0 ,$105 
2/2/2020,307322,HCF CAT CAN WHITEFISH & TUNA,4122005158, 0 , 1 ,(1),N/A,$0 ,$0 
2/2/2020,694076,HEB DRY CAT KITTEN FORMULA,4122005224, 4 , 0 , 4 ,0%,$13 ,$0 
2/2/2020,560194,HEB DRY CAT KITTEN FORMULA,4122005225, 0 , 1 ,(1),N/A,$0 ,$6 
2/2/2020,22263,HEB PUDDLE BUSTERS,4122005255, 0 , 2 ,(2),N/A,$0 ,$17 
2/2/2020,294418,HR DRY CAT GF CHICKEN&CHIC PEA,4122006351, 0 , 1 ,(1),N/A,$0 ,$18 
2/2/2020,353739,HEB PUDDLE BUSTER LAVENDER,4122007808, 64 , 1 , 63 ,2%,$543 ,$8 
2/2/2020,335493,HEB PUDDLE BUSTERS JUMBO,4122008240, 4 , 0 , 4 ,0%,$76 ,$0 
2/2/2020,195216,HERITAGE RANCH APPLE DOG SNCKS,4122010286, 0 , 1 ,(1),N/A,$0 ,$3 
2/2/2020,13585,HCF DOG POUCH BF/CK/TK VP,4122010297, 0 , 2 ,(2),N/A,$0 ,$11 
2/2/2020,3602,HR GRAIN FREE CHICKEN DRY DOG,4122010455, 0 , 3 ,(3),N/A,$0 ,$30 
2/2/2020,356803,HR DENTAL STKS APL GRN TEA,4122014299, 0 , 1 ,(1),N/A,$0 ,$3 
2/2/2020,356804,HR DENTAL STKS PEPPERMNT PRSLY,4122014300, 6 , 1 , 5 ,17%,$18 ,$3 
2/2/2020,278235,HEB HEALTHY BITES WGHT MGMT,4122017053, 1 , 0 , 1 ,0%,$10 ,$0 
2/2/2020,278138,HEB SENIOR FORMULA,4122017356, 1 , 0 , 1 ,0%,$10 ,$0 
2/2/2020,334664,HR DRY DOG CHICKEN SAMPLE,4122017881, 0 , 4 ,(4),N/A,$0 ,$6 
2/2/2020,334648,HR DRY DOG GF CHICKEN SAMPLE,4122018074, 0 , 1 ,(1),N/A,$0 ,$2 
2/2/2020,20470,HEB PUDDLE BUSTERS,4122018149, 32 , 3 , 29 ,9%,$496 ,$46 
2/2/2020,456684,HEB DRY CAT 4 FLAVOR MORSEL,4122024560, 0 , 1 ,(1),N/A,$0 ,$3 
2/2/2020,380876,HR CHICKEN & BRN RICE DRY DOG,4122024726, 0 , 3 ,(3),N/A,$0 ,$135 
2/2/2020,380879,HR GF BEEF & CHICKPEA DRY DOG,4122024754, 0 , 1 ,(1),N/A,$0 ,$18 
2/2/2020,380885,HR GF BEEF & CHICKPEA DRY DOG,4122024759, 1 , 0 , 1 ,0%,$38 ,$0 
2/2/2020,380892,HR LAMB & BRN RICE DRY DOG,4122024792, 1 , 0 , 1 ,0%,$45 ,$0 
2/2/2020,380895,HR PUPPY FOOD DRY DOG,4122024806, 6 , 2 , 4 ,33%,$107 ,$36 
2/2/2020,1777,HR GRAIN FREE CHICKEN DRY DOG,4122025163, 6 , 0 , 6 ,0%,$107 ,$0 
2/2/2020,4707,HR GRAIN FREE SALMON DRY DOG,4122025485, 0 , 2 ,(2),N/A,$0 ,$20 
2/2/2020,389425,HEB CHICKEN & WAFFLE FLAVOR,4122029458, 6 , 0 , 6 ,0%,$27 ,$0 
2/2/2020,9285,HR RB CKN&BRN RC DRY DOG FD,4122029879, 6 , 3 , 3 ,50%,$107 ,$54 
2/2/2020,4845,HR GRAIN FREE SALMON DRY DOG,4122030815, 1 , 0 , 1 ,0%,$39 ,$0 
2/2/2020,538368,HEB BBQ BRISKET FLAVOUR STRIP,4122037915, 0 , 2 ,(2),N/A,$0 ,$9 
2/2/2020,10893,HR RB LAMB&BRN RC DRY DOG,4122039535, 0 , 1 ,(1),N/A,$0 ,$9 
2/2/2020,583747,HERITAGE RANCH BY HEB MOBILITY,4122055629, 0 , 1 ,(1),N/A,$0 ,$6 
2/2/2020,929985,HERITAGE RANCH BY HEB COGNITIV,4122055632, 6 , 2 , 4 ,33%,$36 ,$12 
2/2/2020,802875,HCF NON-CLUMPING UNSCENTED,4122060122, 0 , 2 ,(2),N/A,$0 ,$3 
2/2/2020,439506,HEB CLMPNG LTTR LTWGHT SCNTD,4122060905, 2 , 0 , 2 ,0%,$20 ,$0 
2/2/2020,607574,HEB CLMPNG LTTR MLTI CAT SCNTD,4122060908, 1 , 0 , 1 ,0%,$4 ,$0 
2/2/2020,703208,HEB CLMPNG LTTR MLTI CAT SCNTD,4122060911, 2 , 0 , 2 ,0%,$14 ,$0 
2/2/2020,943108,HEB CLMPNG LTTR ODR CNTRL SCNT,4122060913, 0 , 4 ,(4),N/A,$0 ,$21 
2/2/2020,661350,HEB CLMPNG LTTR ODR CNTRL UNSC,4122060917, 3 , 3 , 0 ,100%,$16 ,$16 
2/2/2020,581208,HEB CLMPNG LTTR ODR CNTRL UNSC,4122060918, 0 , 1 ,(1),N/A,$0 ,$7 
2/2/2020,980771,HCF CAT CAN CHICKEN,4122063405, 0 , 3 ,(3),N/A,$0 ,$1 
2/2/2020,980953,HCF CAT CAN OCN WHTFSH & TUNA,4122063406, 0 , 1 ,(1),N/A,$0 ,$0 
2/2/2020,980888,HCF CAT CAN LIVER & BACON,4122063408, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,981043,HCF CAT CAN SALMON,4122063416, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,980904,HCF CAT CAN MARINERS CATCH,4122063417, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,278229,HEB TEXAS BBQ BRISKET DRY DOG,4122064671, 2 , 1 , 1 ,50%,$20 ,$10 
2/2/2020,70232,HCF DOG POUCH CTST/FLM/L&R VP,4122064915, 2 , 1 , 1 ,50%,$11 ,$6 
2/2/2020,70167,HCF DOG CAN CK/L&R - 12/13.2,4122064916, 0 , 1 ,(1),N/A,$0 ,$7 
2/2/2020,278134,HEB SMALL BITES,4122065923, 1 , 0 , 1 ,0%,$9 ,$0 
2/2/2020,235310,HEB ADULT DRY DOG FOOD 50LB,4122066156, 1 , 2 ,(1),200%,$20 ,$41 
2/2/2020,67775,HCF CAT POUCH CHICKEN & GRAVY,4122067509, 0 , 1 ,(1),N/A,$0 ,$0 
2/2/2020,67783,HCF CAT POUCH TUNA,4122067512, 0 , 3 ,(3),N/A,$0 ,$1 
2/2/2020,67766,HCF DOG POUCH TURKEY & GRAVY,4122067519, 0 , 4 ,(4),N/A,$0 ,$2 
2/2/2020,60528,HCF DOG CAN LAMB & RICE,4122067527, 0 , 3 ,(3),N/A,$0 ,$2 
2/2/2020,7350,HR RB CKN&BRN RC DRY DOG FD,4122071568, 4 , 3 , 1 ,75%,$32 ,$24 
2/2/2020,4727,HR GRAIN FREE SALMON DRY DOG,4122071705, 6 , 2 , 4 ,33%,$107 ,$36 
2/2/2020,11033,HR RB LAMB&BRN RC DRY DOG,4122078106, 1 , 4 ,(3),400%,$19 ,$76 
2/2/2020,278131,HEB TEXAS SPORTING DOG FORMULA,4122079201, 1 , 0 , 1 ,0%,$18 ,$0 
2/2/2020,979411,HEB DRY CAT GULF COAST MORSELS,4122079319, 0 , 1 ,(1),N/A,$0 ,$3 
2/2/2020,294403,HR DRY CAT GF SALMON&CHICK PEA,4122079427, 0 , 2 ,(2),N/A,$0 ,$20 
2/2/2020,671246,HEB DRY CAT INDOOR FORMULA,4122079489, 4 , 1 , 3 ,25%,$28 ,$7 
2/2/2020,505952,HEB DRY CAT YUMMY BREAKFAST,4122080292, 4 , 0 , 4 ,0%,$13 ,$0 
2/2/2020,294399,HR DRY CAT GF CHICKEN&CHIC PEA,4122080662, 0 , 2 ,(2),N/A,$0 ,$20 
2/2/2020,334693,HR DRY DOG GF SALMON SAMPLE,4122081306, 0 , 3 ,(3),N/A,$0 ,$5 
2/2/2020,275587,HEB CAT FOOD SMOKEHOUSE MORSEL,4122082029, 4 , 0 , 4 ,0%,$16 ,$0 
2/2/2020,953815,HEB DOG FOOD WITH BEEF,4122083245, 15 , 5 , 10 ,33%,$8 ,$3 
2/2/2020,138245,HCF DOG BISCUIT PEANUT BUTTER,4122084049, 0 , 3 ,(3),N/A,$0 ,$6 
2/2/2020,195218,HERITAGE RANCH PUMPKN DOG SNCK,4122084225, 8 , 1 , 7 ,13%,$28 ,$3 
2/2/2020,138240,HCF DOG BISCUIT ORIGINAL LARGE,4122084713, 3 , 0 , 3 ,0%,$11 ,$0 
2/2/2020,12182,HEB BARKING STRIPS 8PK,4122084971, 0 , 3 ,(3),N/A,$0 ,$6 
2/2/2020,161808,HEB BARKIN STRIPS,4122084974, 0 , 2 ,(2),N/A,$0 ,$11 
2/2/2020,161625,HEB BARKIN STRIPS BACON/CHEESE,4122084983, 0 , 1 ,(1),N/A,$0 ,$4 
2/2/2020,161546,HEB JERKY STIX,4122084989, 4 , 1 , 3 ,25%,$32 ,$8 
2/2/2020,161128,HEB PRIME CHOPS,4122084992, 0 , 1 ,(1),N/A,$0 ,$2 
2/2/2020,160907,HEB SMOKEY WRAPS,4122084993, 0 , 1 ,(1),N/A,$0 ,$2 
2/2/2020,235320,HEB PUPPY DRY DOG FOOD 15.5LB,4122085339, 0 , 1 ,(1),N/A,$0 ,$7 
2/2/2020,558837,HEB DOG FOOD BACON & EGG,4122086171, 0 , 3 ,(3),N/A,$0 ,$2 
2/2/2020,686077,HEB DOG FOOD PORTERHOUSE,4122086175, 0 , 3 ,(3),N/A,$0 ,$2 
2/2/2020,901562,HEB DOG FOOD FILET MIGNON,4122086176, 0 , 8 ,(8),N/A,$0 ,$4 
2/2/2020,782636,HEB DOG FOOD SIRLOIN,4122086177, 0 , 3 ,(3),N/A,$0 ,$2 
2/2/2020,294401,HR GRAIN FREE KITTEN DRY CAT,4122086192, 4 , 0 , 4 ,0%,$40 ,$0 
2/2/2020,515930,HERITAGE RANCH LID DUCK,4122086237, 2 , 1 , 1 ,50%,$42 ,$21 
2/2/2020,754306,HERITAGE RANCH SENIOR SALMON,4122086252, 1 , 0 , 1 ,0%,$20 ,$0 
2/2/2020,235176,HEB ADULT DRY DOG FOOD 20LB,4122087310, 0 , 1 ,(1),N/A,$0 ,$10 
2/2/2020,393159,HEB PUPPY DRY DOG FOOD 8LB,4122087926, 0 , 0 , 0 ,N/A,$0 ,$0 
2/2/2020,223083,HCF CAT CAN SHREDDED CHICKEN,4122088214, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,223082,HCF CAT CAN SHREDDED CK/SAL,4122088215, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,223084,HCF CAT CAN SHREDDED TK&CHZ,4122088216, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,223073,HCF CAT POUCH ROTISSERIE CHKN,4122088221, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,223124,HCF DOG POUCH GRILLED CHICKEN,4122088672, 0 , 5 ,(5),N/A,$0 ,$3 
2/2/2020,11956,HEB BARKIN STRIPS BACON/CHS 9P,4122093766, 8 , 0 , 8 ,0%,$16 ,$0 
2/2/2020,50840,HEB CHOICE CUBES DOG TREATS,4122098143, 0 , 2 ,(2),N/A,$0 ,$4 
2/2/2020,846450,JONNY CAT LINERS JUMBO BOX,4133400154, 0 , 1 ,(1),N/A,$0 ,$3 
2/2/2020,63405,JONNY CAT HVY DTY LINER JUMBO,4133400157, 0 , 1 ,(1),N/A,$0 ,$4 
2/2/2020,627548,CATS PRIDE BAKING SODA UNSC,4178801325, 2 , 0 , 2 ,0%,$16 ,$0 
2/2/2020,180429,CAT'S PRIDE KAT KIT,4178801605, 0 , 2 ,(2),N/A,$0 ,$6 
2/2/2020,102539,CATS PRIDE TTL ODR CNTRL SCNTD,4178847115, 0 , 0 , 0 ,N/A,$0 ,$0 
2/2/2020,152924,FR STEP MULTI CAT SCNTD LITTER,4460002049, 3 , 2 , 1 ,67%,$29 ,$19 
2/2/2020,23578,FRESH STEP LITTER CRYSTALS,4460003022, 0 , 1 ,(1),N/A,$0 ,$13 
2/2/2020,129577,FRESH STEP SCOOP CAT LITTER,4460030466, 2 , 0 , 2 ,0%,$29 ,$0 
2/2/2020,226274,FR STEP EXTREM ODOR CNTRL SCP,4460030623, 0 , 1 ,(1),N/A,$0 ,$14 
2/2/2020,356070,FR STEP EXTREME ODOR CNTRL LIT,4460031604, 4 , 0 , 4 ,0%,$65 ,$0 
2/2/2020,356073,FRESH STEP EXTREME HAWAII LITR,4460031686, 0 , 1 ,(1),N/A,$0 ,$9 
2/2/2020,953335,FANCY FEAST PURELY SLMN CHKN,5000000042, 0 , 3 ,(3),N/A,$0 ,$3 
2/2/2020,184150,FNCY FST FLAKED TUNA,5000000124, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,616125,FRISKIES LIL SOUPS SALMON,5000000133, 0 , 3 ,(3),N/A,$0 ,$3 
2/2/2020,531174,FRISKIES LIL SOUPS SHRIMP,5000000135, 0 , 7 ,(7),N/A,$0 ,$7 
2/2/2020,216589,FF APPETIZ TENDER TONGOL TUNA,5000000452, 0 , 3 ,(3),N/A,$0 ,$3 
2/2/2020,216571,FF APPETIZER WHITE MEAT CHKN,5000000459, 0 , 2 ,(2),N/A,$0 ,$2 
2/2/2020,353886,PURINA BELLA MEAL TURKEY,5000000491, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,356866,FRISKIES SEAFOOD SENS 4X6.3,5000001874, 0 , 1 ,(1),N/A,$0 ,$7 
2/2/2020,22495,FNCY FST GRILLED TURKEY,5000004060, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,22497,FNCY FST GRILLED CHICKEN,5000004080, 0 , 6 ,(6),N/A,$0 ,$4 
2/2/2020,457356,FRISKIES GRLS BLND,5000008450, 0 , 2 ,(2),N/A,$0 ,$8 
2/2/2020,113735,FNCY FST GRILLED OCN FISH/TUNA,5000010084, 0 , 3 ,(3),N/A,$0 ,$2 
2/2/2020,113741,FNCY FST GRILLED LIVER&CHK,5000010086, 0 , 7 ,(7),N/A,$0 ,$4 
2/2/2020,142858,FNCY FST GRILLED SALMON/SHRIMP,5000010206, 0 , 3 ,(3),N/A,$0 ,$2 
2/2/2020,142859,FNCY FST GRILLED CHICKEN/BEEF,5000010216, 0 , 7 ,(7),N/A,$0 ,$4 
2/2/2020,142857,FNCY FST GOURMET SALM/SHRIM,5000010386, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,113709,FRSKS PRIME FILET OCN FSH/TUNA,5000017016, 24 , 1 , 23 ,4%,$13 ,$1 
2/2/2020,113707,FRISKIES PRIME FILET CHK & GRY,5000017018, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,661900,FRISKIES PRIME FILET TURKEY,5000022522, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,965894,FANCY FEAST BROTHS CHKN VEG,5000029105, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,338101,FF BROTHS TUNA ANCHV WHTFISH,5000029109, 0 , 3 ,(3),N/A,$0 ,$3 
2/2/2020,355165,FANCY FEAST GRVY L0VER PB VP,5000029211, 0 , 1 ,(1),N/A,$0 ,$18 
2/2/2020,355163,FANCY FEAST PLTRY BEEF PATE VP,5000029222, 4 , 2 , 2 ,50%,$74 ,$37 
2/2/2020,277253,FRISKIES PATE POULTRY FAV,5000029257, 1 , 0 , 1 ,0%,$17 ,$0 
2/2/2020,338106,FF BROTHS MACKEREL CRM VEG,5000029342, 0 , 4 ,(4),N/A,$0 ,$4 
2/2/2020,338098,FF BROTHS SALMON VEGETABLE,5000029365, 0 , 4 ,(4),N/A,$0 ,$4 
2/2/2020,815254,PUR FF PARTY MIX NATURALS TUNA,5000029436, 10 , 0 , 10 ,0%,$15 ,$0 
2/2/2020,277254,FRISKIES MEATY BITS VP,5000029507, 0 , 1 ,(1),N/A,$0 ,$6 
2/2/2020,37794,FNCY FST CHICKEN MP,5000037034, 1 , 0 , 1 ,0%,$15 ,$0 
2/2/2020,81380,FRISKIES CAT FOOD TURKY/GIBLET,5000042184, 0 , 1 ,(1),N/A,$0 ,$1 
2/2/2020,81067,FNCY FST CLSSC LIVER & CHICKEN,5000042904, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,80994,FNCY FST SEAFOOD CAT FOOD,5000042934, 0 , 4 ,(4),N/A,$0 ,$3 
2/2/2020,81026,FNCY FST CLSSC SALMON,5000042944, 0 , 3 ,(3),N/A,$0 ,$2 
2/2/2020,662163,FNCY FST CLSSC BEEF,5000042954, 0 , 2 ,(2),N/A,$0 ,$1 
2/2/2020,377812,FRISKIES SHREDS CHICKEN/SALMON,5000044569, 0 , 5 ,(5),N/A,$0 ,$3 
2/2/2020,356854,FRISKIES FLAKED TUNA & EGG,5000048024, 0 , 3 ,(3),N/A,$0 ,$2 
